8265104173710491;3491;11
102052702339812821;3468;10
101523151310941721;3319;5
1000031882571511;3319;5
12186838311;3290;6
102050274644668191;3225;1
9052863228174611;3186;7
101528572230889191;3096;8
1000007125118061;3088;1
8734731760118111;3088;1
102023987772253591;3087;3
14771186421;3087;2
1000057699424291;3087;3
7242607443325031;3087;2
1000065839914661;3085;5
102051098976912141;3085;5
1000018850994131;3030;7
101525703537141021;2991;26
1000045694871931;2981;6
8065302441;2897;5
1000076597548221;2672;7
1000032171316891;2649;14
8445731255599961;2571;4
7418038192252761;2570;8
17306749671568081;2568;7
1000002836533351;2470;6
1000001057358251;2467;5
7308686636548291;2360;3
1000045431451391;2337;26
1000040894100541;2332;7
1000001730755001;2326;18
1000010003887901;2311;7
8858623914319151;2263;3
1000010689680371;2262;4
1000006340246431;2261;3
6726720695173671;2258;8
101524110282080641;2058;2
1000018179346241;2058;3
8942772505853851;2058;1
1000066954397441;2058;1
1000005831323401;2058;1
7760614057581651;2058;1
7928761907503651;2058;1
1000000820588131;2057;3
101528691559789211;2056;2
13822106887376251;1956;2
1000010089926501;1952;5
1000006586672691;1934;1
14016517734468131;1932;3
1000005449013101;1848;6
15628163406141851;1848;6
102051103105387331;1748;3
1000016055386881;1748;3
1000044159466621;1747;4
1000008220653341;1744;7
1000014909661381;1699;3
5972642370635221;1543;2
8267506540145921;1543;2
1000010581119191;1543;2
8008901299732861;1543;2
1000008533120331;1543;2
1000005704121591;1543;2
47792864159981;1542;4
7604862339990091;1539;6
9947788505478581;1438;4
1000006461374671;1438;4
1000001181964221;1430;6
102053948812951711;1338;2
5732805128187651;1338;2
102053510973983121;1337;3
1000036818138471;1335;5
1000007164961281;1233;3
1000001054909841;1233;3
101527934460175671;1233;3
1000005782985841;1230;6
1000014491315991;1130;4
5456266531;1124;2
1000053713562411;1084;2
7567470676775661;1030;2
1000002981955251;1029;1
7598609507170551;1029;1
1000017307515621;1029;1
101527624210300421;1029;1
13083985761;1029;1
6416454561;1029;1
1000007296425141;1029;1
1000011452297571;1029;1
9022003121;1029;1
1000048219775591;1029;1
101527556328405461;1029;1
7441578489520531;1028;1
7231706081;1028;2
1000049747266151;1028;1
1000012519890651;1028;1
7416924825177191;1028;1
9822822484542331;1028;2
101528305257607611;991;2
7524459081544071;963;3
1000084529267441;953;2
1000054803581301;925;3
3479534053667161;924;3
15652541803729401;771;2
6432233124266031;754;2
101523560215511511;750;1
14939220801;719;2
8292841004979391;708;1
102016843012966111;615;3
7976692269639451;615;3
1000015810981741;555;3
102023839921162401;515;1
1000063067616151;515;1
8452442854997251;515;1
1000011295065551;515;1
1000037793161981;515;1
102055774022609451;514;1
1000003075963301;514;1
5184541649556861;514;1
1000005103738251;514;1
101527785323417021;514;1
1000006357389551;514;2
1000006650477841;514;1
8749243258805791;448;2
1000055814874231;436;2
1000021507134601;435;1
102050435331566051;410;2
1000007603847301;410;2
1000002690261431;410;2
1000008412617621;410;2
1000028746765281;375;1
17657688151;345;1
1000000381797181;310;2
1000000044845371;309;1
1000075235949291;309;1
102012488159769961;309;1
1000017213580831;309;1
8100938790550911;309;1
1000059972135001;309;1
1000001849323791;309;1
1000009570704701;309;1
10055920051;309;1
1000001955224651;309;1
101530065714053481;309;1
1000002478123441;309;1
101520019916117521;309;1
1000059607029651;309;1
1000045552788991;309;1
1000008887269961;309;1
14975826071784381;309;1
17259431391;309;1
1000066920434841;205;1
1000000785360891;205;1
5931863374759831;205;1
1000084363994881;205;1
102036504831722981;205;1
1000002797878671;205;1
1000061026772601;205;1
11144419521;205;1
1000000742332351;205;1
9667291566749481;205;1
1000066633152811;205;1
15500059685472641;205;1
8459763420891121;205;1
1000006089225281;205;1
1000004766157661;178;2
101527844810700491;149;1
1000005342218621;127;1
17774120991;127;1
5419118201;127;1
3717767729768281;114;1
1000008025182421;0;0
1000063178923961;0;0
1000006833255791;0;0
11100606111;0;0
3513238883777401;0;0
1000059729569811;0;0
6343825771;0;0
1000002166645771;0;0
1000072846385121;0;0
1000041040670281;0;0
15896929311;0;0
8276532373022301;0;0
1000033002183881;0;0
101527759288341781;0;0
8425816324233421;0;0
6471683153809171;0;0
102039906935809241;0;0
1000002520924811;0;0
1000005965777361;0;0
1000008266761451;0;0
1000021933884841;0;0
1000027301484871;0;0
1000001733618671;0;0
15122174311;0;0
1000002952568731;0;0
1000006339004821;0;0
1000006447074561;0;0
1000038251363141;0;0
1000002062675591;0;0
1000005018436561;0;0
1000021159390431;0;0
1000084534697031;0;0
1000007898554651;0;0
5542301280408791;0;0
1000005380366571;0;0
5437981424317931;0;0
1000001583436481;0;0
8508207449520121;0;0
9424146891214471;0;0
1000003242138991;0;0
1000000257959391;0;0
1000004798280211;0;0
1000003327734691;0;0
1000006864270451;0;0
1000084521412901;0;0
1000010762144681;0;0
1000008913640111;0;0
11583235611;0;0
1000018834162501;0;0
102022023131610881;0;0
1000000649906331;0;0
1000022900013011;0;0
1000065449075671;0;0
1000004343358411;0;0
1000018852613991;0;0
1000000272585871;0;0
1000019806103411;0;0
1000001369929651;0;0
3836225351394921;0;0
1000051731884121;0;0
13856196350625561;0;0
1000004052172771;0;0
15006224168913481;0;0
1000001088978531;0;0
7312181736374191;0;0
1000004465704441;0;0
1000007753623601;0;0
1000007271344201;0;0
1000002773384291;0;0
14524358741;0;0
13277323041;0;0
11759501641;0;0
1000012970837121;0;0
1000042779589511;0;0
6919244875201381;0;0
1000003971201281;0;0
1000006630680781;0;0
5392917601;0;0
1000001433335981;0;0
1000075217801971;0;0
6260887641410331;0;0
17835215701;0;0
6215264912592301;0;0
1000001345587191;0;0
1000006257460251;0;0
18161776651;0;0
102042734564306621;0;0
1000015512873511;0;0
1000004523541901;0;0
1000020903644221;0;0
13896096161;0;0
6929144941;0;0
1000002880791461;0;0
1000006345929291;0;0
7653148535017801;0;0
7121917641;0;0
1000003996651301;0;0
1000006049701441;0;0
16007233641;0;0
15716147863944911;0;0
8299266137246711;0;0
7159822851332511;0;0
15844695521;0;0
9607879806043911;0;0
1000066034630821;0;0
1000063779291431;0;0
8078413325883931;0;0
7272219806805941;0;0
1000000570468911;0;0
1000025196015731;0;0
1000053287546571;0;0
14219911321;0;0
15177416817986871;0;0
102028482980009281;0;0
7318208201919621;0;0
1000001006447761;0;0
1000009220004031;0;0
1000004254106651;0;0
6710970811;0;0
1000031123697081;0;0
1000005604322401;0;0
5785327081;0;0
13520624471;0;0
1000067850735671;0;0
3654102936180381;0;0
102034869543248211;0;0
1000001581550401;0;0
1000041043081831;0;0
1000000310904591;0;0
14991884270235091;0;0
1000084587816381;0;0
1000025737112251;0;0
1000000968501301;0;0
1000043182958871;0;0
1000005293628071;0;0
102044502972309091;0;0
1000008019729611;0;0
1000004408809811;0;0
7842215901;0;0
1000013610991791;0;0
5870298147579661;0;0
1000051296428981;0;0
1000066209138851;0;0
1000034910781931;0;0
10757800451;0;0
1000022402104711;0;0
7411567926005341;0;0
1000015022954031;0;0
1000018626414321;0;0
1000005827500391;0;0
18011498501;0;0
18221611461;0;0
1000000978737691;0;0
6015465899317731;0;0
1000005968075311;0;0
1000000811723181;0;0
1000032740331141;0;0
1000053533205931;0;0
17881764691;0;0
1000002316721081;0;0
1000003324852811;0;0
1000084329240071;0;0
1000014965356491;0;0
7596299574438361;0;0
6171055881;0;0
1000015083596661;0;0
1000082718878841;0;0
9972986269622911;0;0
1000000965851111;0;0
1000002557588571;0;0
5984190436196141;0;0
1000068265391711;0;0
1000017743374061;0;0
10120988691;0;0
1000005593332701;0;0
102055048178483671;0;0
3667981834797401;0;0
1000000300308351;0;0
1000007911509481;0;0
1000044867767361;0;0
1000002540557991;0;0
8550798778565551;0;0
1000007465175791;0;0
1000002132993661;0;0
3734629961514091;0;0
101001888995911301;0;0
1000068453558141;0;0
1000011618412571;0;0
7464151287697591;0;0
9473227552824891;0;0
1000002198461151;0;0
1000005374270701;0;0
1000014790122401;0;0
1000000111142681;0;0
101520661735177491;0;0
1000008411861941;0;0
6474588320301011;0;0
1000051763812071;0;0
8567686243393041;0;0
101523199046502551;0;0
1000005175339671;0;0
1000001187642211;0;0
1000004797604611;0;0
14220554501;0;0
1000019023140221;0;0
1000025499449441;0;0
1000002057587591;0;0
102026393951749181;0;0
1000006833507771;0;0
1000034998836101;0;0
1000011483224161;0;0
1000001065540821;0;0
1000004935544961;0;0
1000008305709681;0;0
1000008224959201;0;0
1000002244010301;0;0
1000006394730341;0;0
102033034390040651;0;0
1000002922761721;0;0
1000008307139631;0;0
1000033451896221;0;0
101524347900677541;0;0
14770445425401271;0;0
1000004698226221;0;0
102018558008751521;0;0
3906225644257071;0;0
1000083513267311;0;0
1000002057851211;0;0
11809962661;0;0
101523516753828541;0;0
1000002820373341;0;0
1000082848346261;0;0
7270162740421161;0;0
1000068572888101;0;0
1000027577074611;0;0
1000006082161311;0;0
7425305041;0;0
1000013915450771;0;0
1000001415835321;0;0
1000001434255441;0;0
101524996827912701;0;0
17936116301;0;0
1000005427938521;0;0
1000024824373791;0;0
1000007464602681;0;0
7599061107124681;0;0
1000007755159441;0;0
3144013687576871;0;0
1000042667971271;0;0
18154466521;0;0
1000044013696521;0;0
1000000452275351;0;0
1000046645007961;0;0
1000084302801961;0;0
1000027280891591;0;0
1000082414561871;0;0
1000017457762771;0;0
1000019764002901;0;0
15306714405110751;0;0
1000054564721651;0;0
1000045804012071;0;0
18191528171;0;0
6184083349178581;0;0
1000004640832281;0;0
3560878279065541;0;0
1000007605075771;0;0
1000004272938521;0;0
1000021036156021;0;0
1000002991644791;0;0
1000068200866911;0;0
1000007143044511;0;0
1000004268080991;0;0
1000001897945261;0;0
1000001170762171;0;0
1000001702621291;0;0
1000000970072611;0;0
1000014055640971;0;0
1000017656616631;0;0
1000005410976741;0;0
7566286577447481;0;0
1000006267171661;0;0
1000004285908861;0;0
1000006041290661;0;0
1000016944216411;0;0
1000001067630961;0;0
1000041364114731;0;0
102019021382556531;0;0
1000006399110581;0;0
1000080316977831;0;0
7619381638428651;0;0
1000007484671161;0;0
1000026366166171;0;0
1000050972553661;0;0
2989744902945921;0;0
1000007685107991;0;0
1000002495405091;0;0
1000084572776941;0;0
7303546641;0;0
1000016014486501;0;0
101525772138527301;0;0
1000013670949341;0;0
7569778876971661;0;0
1000005618336031;0;0
1000073029465931;0;0
1000023236839181;0;0
1000055471685941;0;0
5639200937400001;0;0
5296081438414441;0;0
1000000603185411;0;0
101523597091662851;0;0
10129219451;0;0
6075371860428111;0;0
1000008337621211;0;0
8467736486890571;0;0
1000015042095151;0;0
1000025130417981;0;0
1000005354924931;0;0
1000005035308421;0;0
1000017237766161;0;0
1000067813007741;0;0
1000011681913711;0;0
1000072737250301;0;0
10651305501;0;0
5234907271;0;0
2954306139979951;0;0
42494321710911;0;0
1000006552762221;0;0
1000073626455181;0;0
6370371441;0;0
1000005556525251;0;0
101528213038744171;0;0
1000013293074881;0;0
1000010171584141;0;0
1000034569265471;0;0
1000003742123321;0;0
1000001155325681;0;0
1000084324120121;0;0
8003715000276111;0;0
1000006797815441;0;0
101540322934055311;0;0
12956806541;0;0
13117295531;0;0
8627004037464081;0;0
1000025188350541;0;0
15135535255975151;0;0
1000003254047281;0;0
1000002227837531;0;0
4497075351675961;0;0
1000006426686171;0;0
10584675321;0;0
1000006602906061;0;0
1000014691774951;0;0
1000070093962071;0;0
7282391538950891;0;0
13479711471;0;0
11108775721;0;0
16727774071;0;0
1000007424452261;0;0
5825135751;0;0
1000008067166911;0;0
6101678157616511;0;0
102048636490894561;0;0
1000006094547961;0;0
1000011606666411;0;0
1000046735227491;0;0
1000048281566551;0;0
1000000056222571;0;0
1000005173874301;0;0
14918962944197491;0;0
1000064258454051;0;0
10133169451;0;0
1000062104047981;0;0
1000007849906461;0;0
1000004431304271;0;0
3305956504584991;0;0
102032909823389341;0;0
1000002861780301;0;0
1000084312987891;0;0
1000018830829641;0;0
2810775620601671;0;0
1000058050428831;0;0
6569931211;0;0
101520489080725491;0;0
8359683364486261;0;0
1000004232687881;0;0
1000006835206721;0;0
1000040666239181;0;0
3601660608249031;0;0
7308080270125261;0;0
1000075017886871;0;0
1000017551573471;0;0
1000003346292561;0;0
102039935606941081;0;0
102051530681662451;0;0
6734704961008521;0;0
8688906231;0;0
7997219000708601;0;0
1000060632892031;0;0
15535020451;0;0
1000009362780141;0;0
1000001618325201;0;0
1000007793812251;0;0
1000084554789361;0;0
1000040523112821;0;0
6624808672044751;0;0
3120860089856951;0;0
1000018324683921;0;0
1000048088669191;0;0
1000006295644931;0;0
5674923300319791;0;0
7647826801990621;0;0
1000050431357731;0;0
6578792975812111;0;0
1000005843642091;0;0
1000044979306231;0;0
7653585368452491;0;0
1000008246539141;0;0
1000004918527671;0;0
14937922642281921;0;0
1000001029347461;0;0
15878816947729481;0;0
1000004867775371;0;0
1000024293006801;0;0
101528448589907421;0;0
1000057732148101;0;0
1000022663558401;0;0
8584255475157271;0;0
1000004113280171;0;0
1000003920245641;0;0
1000004980622281;0;0
1000004594152461;0;0
1000044520666801;0;0
1000002108314051;0;0
1000006695887901;0;0
1000040260331501;0;0
1000005957191421;0;0
1000004695850671;0;0
1000014303798131;0;0
7773808456306161;0;0
8029460931047111;0;0
1000001475591691;0;0
7180794416160531;0;0
101527997508028461;0;0
1000018303014851;0;0
15397113796049301;0;0
1000065217750711;0;0
1000002356816241;0;0
1000000157915051;0;0
102018979074098341;0;0
1000000733979861;0;0
11879079771;0;0
1000003092987191;0;0
7604232439946251;0;0
14768862051;0;0
4875392447212971;0;0
5139362341;0;0
1000003845670911;0;0
1000003799428961;0;0
1000002555712861;0;0
1000004651144241;0;0
1000084291707331;0;0
12008318981;0;0
5860260751;0;0
1000010893673461;0;0
1000075748049501;0;0
1000084208920601;0;0
1000084287787591;0;0
1000053595641901;0;0
3092479159277541;0;0
1000018786369221;0;0
13252455671;0;0
1000007705696921;0;0
1000000530225991;0;0
16368161991;0;0
1000002137642341;0;0
3207288447798991;0;0
1000001220538821;0;0
1000016076689791;0;0
8388515094619341;0;0
1000084581430661;0;0
1000006953601821;0;0
1000084160297571;0;0
8692509164319021;0;0
1000068586011291;0;0
1000006602751211;0;0
1000031515560381;0;0
1000014539668241;0;0
8924595674395171;0;0
14275916531;0;0
1000002487381971;0;0
1000007602143251;0;0
1000040208317731;0;0
1000004160437501;0;0
1000023929606991;0;0
8421331461;0;0
1000007485278441;0;0
1000032601794281;0;0
3659805668950251;0;0
3890261979185751;0;0
14898850346198571;0;0
1000006659765781;0;0
1000007392651811;0;0
1000062476238311;0;0
8090605981;0;0
102052910594999971;0;0
1000004854483871;0;0
1000006334146131;0;0
5678874761;0;0
1000031426181511;0;0
5744218993554711;0;0
1000003425806641;0;0
1000006267150491;0;0
6642999370212951;0;0
1000006470726121;0;0
11178278191;0;0
101528447878264101;0;0
1000023942015391;0;0
1000001566490131;0;0
4039173697568971;0;0
1000058105252311;0;0
15620142481;0;0
1000007621588191;0;0
8589526207911401;0;0
16169342391;0;0
1000006019027041;0;0
1000083524612681;0;0
1000006924302681;0;0
1000031222487761;0;0
7186008661;0;0
1000007723481081;0;0
5766379558159981;0;0
1000000550549261;0;0
5618383151;0;0
1000034996433491;0;0
1000003113307791;0;0
1000002144225701;0;0
1000001912935591;0;0
1000003955779091;0;0
1000003462453641;0;0
1000065612716941;0;0
1000040421932671;0;0
1000005350104241;0;0
1000064933584471;0;0
101523926972608791;0;0
1000050653880771;0;0
1000043576906011;0;0
10301048801;0;0
3376155330845861;0;0
1000000727126771;0;0
1000032366004021;0;0
1000079938462041;0;0
1000004104824571;0;0
1000002328497041;0;0
14130045321;0;0
11872235161;0;0
1000018679876251;0;0
1000035158413201;0;0
1000000208316511;0;0
5995474568171751;0;0
1000011691530181;0;0
1000019444780261;0;0
8987064868200881;0;0
101547735745005371;0;0
13414140341;0;0
16821704031;0;0
1000008748880301;0;0
1000059776018751;0;0
13854460284128181;0;0
3858593015798931;0;0
6852419215366731;0;0
5959953405277761;0;0
3231573378743421;0;0
1000030534699811;0;0
16026519901;0;0
1000000297229861;0;0
1000008149851361;0;0
1000000638650651;0;0
1000000849903561;0;0
1000002462935641;0;0
1000001125362311;0;0
1000035419023211;0;0
3392312895882961;0;0
17543579761;0;0
1000006437560161;0;0
5853853582716511;0;0
1000011542106891;0;0
1000024729059461;0;0
1000005876067451;0;0
1000000515300751;0;0
3646074703669531;0;0
1000025284052371;0;0
102053051002110021;0;0
1000004370658611;0;0
1000042798643371;0;0
102047453730901131;0;0
101528472088246621;0;0
1000001118941751;0;0
7111153631;0;0
5603914141043901;0;0
1000009756111701;0;0
1000004999540281;0;0
1000072421928481;0;0
102011034875843911;0;0
1000006418151771;0;0
102052818466743891;0;0
1000007241104971;0;0
13919372091;0;0
8764956190423561;0;0
101528231299084211;0;0
15880756280786591;0;0
1000004967188631;0;0
1000007740472221;0;0
1000005715999721;0;0
1000002215187051;0;0
1000006700208561;0;0
1000004730810791;0;0
1000011117666261;0;0
1000014638824771;0;0
1000003962131741;0;0
1000031616196931;0;0
6125987421959781;0;0
1000061778799551;0;0
1000048305551711;0;0
1000007694296741;0;0
1000003738413081;0;0
1000060015410021;0;0
1000020442338651;0;0
9678240765961791;0;0
1000007835853191;0;0
1000084554767721;0;0
1000003965017371;0;0
102044653031061831;0;0
4097431125093481;0;0
1000002104477131;0;0
1000046372620041;0;0
1000005667366111;0;0
1000067823777201;0;0
102049568434228751;0;0
1000016491536401;0;0
1000052549882551;0;0
1000006555056501;0;0
1000002356459971;0;0
1000004104234241;0;0
1000045599201531;0;0
1000002249471711;0;0
6313758102758941;0;0
1000008097272931;0;0
1000001824680281;0;0
1000006179687241;0;0
1000059981240461;0;0
9791200321151601;0;0
1000068102810951;0;0
1000010291360751;0;0
1000003797701151;0;0
1000023114405751;0;0
1000084286279641;0;0
1000077471868721;0;0
1000050025453641;0;0
9878657345638381;0;0
1000003395277451;0;0
14262088641;0;0
1000051583975881;0;0
8054303828525631;0;0
1000005160082591;0;0
1000001136927891;0;0
1000036228300181;0;0
1000055440666551;0;0
1000007482498211;0;0
1000003027157031;0;0
1000084268020631;0;0
102029379772770151;0;0
1000006721534351;0;0
5198229001;0;0
1000002773953131;0;0
1000004653758561;0;0
102028832291406391;0;0
17950672551;0;0
6084717092808011;0;0
1000012409596411;0;0
5346301691;0;0
6155819652307841;0;0
1000005579663541;0;0
7649833202036531;0;0
1000001404720671;0;0
1000084156744681;0;0
1000078828754421;0;0
2865747948846561;0;0
1000000196705691;0;0
1000077238449961;0;0
1000000199828031;0;0
1000048528153381;0;0
1000073611187041;0;0
1000008354877001;0;0
12003459131;0;0
1000003370298171;0;0
1000004206058701;0;0
1000001582566461;0;0
1000000889155551;0;0
1000001245514851;0;0
1000004183818351;0;0
1000001282974761;0;0
1000041138565071;0;0
1000053004356651;0;0
1000005373414691;0;0
1000005361109361;0;0
1000083830041581;0;0
1000005032835281;0;0
1000052357866951;0;0
1000001477269701;0;0
1000005639799511;0;0
1000001965657091;0;0
1000001495193851;0;0
1000005756757791;0;0
102044735734706101;0;0
1000008039954721;0;0
1000011752824711;0;0
3774948890722641;0;0
1000003044855951;0;0
1000059076902661;0;0
12517535211;0;0
1000003302524841;0;0
1000041058455581;0;0
1000000164318421;0;0
1000005954799071;0;0
15787982456818091;0;0
1000057783791441;0;0
102057189109556871;0;0
6639779136998191;0;0
13676620171;0;0
1000032858059051;0;0
7753684321;0;0
1000007487360351;0;0
1000009015042371;0;0
1000050299052041;0;0
1000004537253491;0;0
1000005443104071;0;0
18384489601;0;0
12593266191;0;0
1000000615534471;0;0
1000004274222841;0;0
15019147581;0;0
1000007185634421;0;0
2902249045000971;0;0
1000033507612701;0;0
1000073490220731;0;0
8619617638546341;0;0
1000030772648101;0;0
1000005502806581;0;0
1000012372055101;0;0
9733595126815231;0;0
17266486175613351;0;0
102036466490199851;0;0
1000037371580931;0;0
1000004322922831;0;0
1000001921178171;0;0
15056175463244841;0;0
1000031369841931;0;0
1000056317237911;0;0
17226104246297821;0;0
102021498105016421;0;0
1000007954314581;0;0
101528016589247981;0;0
1000048774787281;0;0
1000032785248231;0;0
6809437386875301;0;0
1000006378713821;0;0
1000000218571331;0;0
9772101789726981;0;0
1000009921498831;0;0
7874334413034321;0;0
1000084344204631;0;0
6301356081;0;0
5834639751145901;0;0
1000025300730901;0;0
3933036541620951;0;0
1000067399627881;0;0
1000002914128081;0;0
1000005348836291;0;0
1000005533719281;0;0
11528743171;0;0
102053207361661631;0;0
1000002473123651;0;0
1000055380755551;0;0
1000033307812701;0;0
1000003034141211;0;0
1000005278919241;0;0
1000012818505911;0;0
1000001016005301;0;0
101527389339477291;0;0
1000070119487481;0;0
1000007476270111;0;0
1000009126776311;0;0
16669372181;0;0
14690291899942451;0;0
3555592646027181;0;0
5947674173182741;0;0
7856545348250331;0;0
1000003629984701;0;0
8529766680858521;0;0
1000007517727461;0;0
1000007650052411;0;0
1000081532839531;0;0
14956194973689071;0;0
1000000879762521;0;0
1000030131479281;0;0
1000046867665711;0;0
1000041585825131;0;0
1000004891210391;0;0
6481702931;0;0
8387082961437321;0;0
1000009444902571;0;0
1000007061645451;0;0
1000075333967481;0;0
1000056187075321;0;0
1000005507134461;0;0
1000006158011131;0;0
1000023974535291;0;0
102029466563324411;0;0
1000011291063421;0;0
1000006537979041;0;0
1000035659588631;0;0
101520260557107701;0;0
1000005928959541;0;0
6889332678370211;0;0
1000001007832111;0;0
1000006286834481;0;0
1000003171193001;0;0
7585877251;0;0
13196843661;0;0
1000007658514591;0;0
1000012832644121;0;0
10802347141;0;0
1000015160240871;0;0
1000006780351151;0;0
1000007920281181;0;0
3501470684887331;0;0
1000002015313441;0;0
102028567053588121;0;0
1000029923013521;0;0
17622042531;0;0
1000000157208871;0;0
102044901432300491;0;0
1000005333934221;0;0
1000006969154151;0;0
7241299409411871;0;0
1000005029655261;0;0
1000024863000291;0;0
1000004023758881;0;0
6844911949993931;0;0
1000004502117931;0;0
102001915910282091;0;0
1000001322153591;0;0
3389401162873021;0;0
18255601161;0;0
1000001306997081;0;0
8311753451;0;0
1000006666029561;0;0
1000004801287421;0;0
1000042567978311;0;0
11163671061;0;0
1000004795988581;0;0
15615887340536361;0;0
7366362264046681;0;0
1000002732927041;0;0
13878509531;0;0
1000043267834631;0;0
1000005625501721;0;0
15090244593481321;0;0
1000054514066671;0;0
7327977568145441;0;0
1000058538130661;0;0
6512276181;0;0
1000022282219531;0;0
1000002440381041;0;0
10556211321;0;0
1000005851479671;0;0
1000015635868371;0;0
8695363564103201;0;0
1000004239972071;0;0
5841863561;0;0
101527613021785921;0;0
3329724535557521;0;0
1000006293613841;0;0
1000005081143201;0;0
1000003880579151;0;0
1000033910719971;0;0
1000020603007201;0;0
7116499522542891;0;0
15071004401;0;0
1000015153526881;0;0
1000001573265901;0;0
1000036940390581;0;0
1000023126800481;0;0
1000001054869171;0;0
1000012090036581;0;0
1000000953031931;0;0
1000000303088861;0;0
1000001434979481;0;0
1000000357197421;0;0
6950929572147301;0;0
1000000775620451;0;0
1000002018042931;0;0
1000007156854571;0;0
8722545727991371;0;0
1000004259805421;0;0
1000003456346391;0;0
13963613811;0;0
1000007463732241;0;0
1000007631220121;0;0
1000054666777011;0;0
1000014243475241;0;0
15372651865189211;0;0
15426842726337381;0;0
18224354791;0;0
1000047919109301;0;0
1000031755239321;0;0
1000041403929551;0;0
1000001415508261;0;0
1000000929319511;0;0
1000001406258731;0;0
1000003510958341;0;0
6665215701135641;0;0
6846400581;0;0
15017432961;0;0
1000024873923381;0;0
1000006092003911;0;0
1000010576514511;0;0
1000005645453961;0;0
4522960282071021;0;0
1000005777641521;0;0
1000006616105131;0;0
8143196452776401;0;0
6669732921;0;0
1000006292552081;0;0
1000002793695911;0;0
1000046986423531;0;0
18221917701;0;0
1000031944812041;0;0
2843485117550691;0;0
10039747629529991;0;0
102024214365320531;0;0
8799058120396571;0;0
1000003838072901;0;0
1000003414808881;0;0
6141711653587271;0;0
1000000692606421;0;0
101528821884710601;0;0
3945427506976571;0;0
1000043165278131;0;0
7425187457956581;0;0
1000059666580331;0;0
